,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,断面收缩率,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
444,14CrMnSiNi2MoA,_,光滑,_,纵向,,091294,6.0,25.0,0.0,66.0,23.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.4,0.02,0.02,0.8,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+160℃ 回火;热处理1:920℃ 伪渗碳 8h +  840℃ 淬火(油冷);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
445,14CrMnSiNi2MoA,_,光滑,_,纵向,,091294,7.0,25.0,0.0,66.0,24.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.4,0.02,0.02,0.8,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:+ 160℃ 回火;热处理1:920℃ 伪渗碳 8h+840℃ 淬火 (油冷) 两次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
446,14CrMnSiNi2MoA,_,光滑,_,纵向,,091294,8.0,25.0,0.0,69.0,25.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.4,0.02,0.02,0.8,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:三次 + 160℃ 回火;热处理1:920℃ 伪 渗碳 8h  +840℃ 淬火 (油冷);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
447,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,167,12.0,25.0,0.0,58.5,1.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
448,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,763,7.0,25.0,0.0,61.0,2.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.085,0.355,0.0,0.0,0.003,0.012,1.31,0.19,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:500℃;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
449,14MnMoVBRE,上海材料所,光滑,15*20*100,纵向,GB228-87,763,8.0,25.0,0.0,57.0,3.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.085,0.355,0.0,0.0,0.003,0.012,1.31,0.19,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:550℃;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
450,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,763,9.0,25.0,0.0,58.5,4.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.085,0.355,0.0,0.0,0.003,0.012,1.31,0.19,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
451,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,763,10.0,25.0,0.0,59.5,5.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.085,0.355,0.0,0.0,0.003,0.012,1.31,0.19,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:640℃;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
452,14MnMoVBRE,上海材料所,光滑,15*20*220,纵向,GB228-87,167,1.0,25.0,0.0,60.5,6.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
453,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,167,2.0,25.0,0.0,60.5,7.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃;淬火:NaN;正火:930℃;退火:NaN,NaN,0,0,NaN,NaN,上钢三厂,贝氏体+珠光体,0
454,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,167,3.0,25.0,0.0,62.5,8.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
455,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,167,4.0,25.0,0.0,62.5,9.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
456,14MnMoVBRE,上海材料所,光滑,15*20*200,纵向,GB228-87,167,5.0,25.0,0.0,62.5,10.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.07,0.35,0.0,0.0,0.003,0.014,1.32,0.24,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:650℃;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
457,15,上海材料研究所,光滑,Φ10,纵向,GB228-87,902115,1.0,25.0,5.0,68.7,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.01,0.43,0.27,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:920℃ 1.5h 空冷;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,铁素体+少量珠光体,0
458,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,25.0,0.0,73.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
459,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,25.0,0.0,68.8,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
460,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,100.0,0.0,70.7,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
461,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,200.0,0.0,68.5,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
462,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,300.0,0.0,71.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
463,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,400.0,0.0,74.5,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
464,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,500.0,0.0,75.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
465,15CrMnMoVA,_,光滑,_,纵向,,032094,5.0,600.0,0.0,77.0,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火下贝氏体,376
466,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,100.0,0.0,69.5,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
467,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,200.0,0.0,68.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
468,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,300.0,0.0,70.2,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
469,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,400.0,0.0,74.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
470,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,500.0,0.0,74.5,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
471,15CrMnMoVA,_,光滑,_,纵向,,032094,9.0,600.0,0.0,77.5,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.0,1.375,0.015,0.02,0.95,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:625℃;淬火:975℃(空冷);正火:NaN;退火:NaN,,,,,,,,
472,15CrMo,上海成套所,光滑,Φ10,纵向,GB228-76,90000001,1.0,25.0,54.0,75.0,1.0,上海成套所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.98,0.008,0.03,0.56,0.3,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 3h;淬火:NaN;正火:950℃ 45';退火:880℃,NaN,7,8,NaN,NaN,上海发电设备成套所,铁素体+珠光体,0
