,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率10,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
256,30W4Cr2VA,_,光滑,_,纵向,,050595,1.0,25.0,2.0,14.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.25,0.65,0.0,0.35,2.25,0.03,0.03,0.4,0.27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:740~780℃,,,,,,,,
257,30W4Cr2VA,_,光滑,_,纵向,,050595,2.0,25.0,2.0,10.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.25,0.65,0.0,0.35,2.25,0.03,0.03,0.4,0.27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃  (空冷);淬火:1030℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
258,35,东北工学院,光滑,Φ5,纵向,GB699-65,35000,1.0,25.0,5.0,23.9,1.0,东北工学院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.007,0.014,0.69,0.27,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:860℃;退火:NaN,NaN,0,0,NaN,NaN,东北工学院,铁素体+珠光体,0
259,40MnVB,_,光滑,Φ10,纵向,GB4338-84,4011,1.0,25.0,5.0,9.5,1.0,东北工学院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.31,0.28,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃ 油冷;淬火:850℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,东北工学院,回火索氏体,0
260,42CrMo,东北工学院,光滑,Φ10,纵向,GB228-87,4210,1.0,25.0,0.0,15.75,1.0,东北工学院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.21,0.06,1.05,0.008,0.012,0.62,0.24,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:580℃ 油冷;淬火:850℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,东北工学院,回火索氏体,0
261,55SiMnVB,上海成套所,光滑,4*20*120,纵向,GB228-87,55001,1.0,25.0,3.0,6.03,1.0,上海成套所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.12,0.0,0.11,0.0,0.04,0.04,0.016,0.019,1.18,0.86,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:460℃       空冷;淬火:860℃       油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海发电设备成套所,回火索氏体,0
262,55Tid,东北工学院,光滑,Φ10,纵向,GB228-76,881055,1.0,25.0,5.0,11.1,1.0,东北工学院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.02,0.2,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃;淬火:830℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,东北工学院,回火索氏体,0
263,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,5.0,25.0,0.0,2.04,1.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:610℃ 2h 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京机电所,马氏体,250
264,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,6.0,25.0,0.0,5.83,2.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃ 1h 空冷;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
265,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,7.0,25.0,0.0,3.0,3.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:270℃ 2h+200℃ 空冷;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
266,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,8.0,25.0,0.0,6.2,4.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃ 2h+200℃ 空冷;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
267,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,9.0,25.0,0.0,3.0,5.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:340℃ 2h+200℃ 空冷;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
268,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,10.0,25.0,0.0,1.23,6.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃ 35分 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
269,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,11.0,25.0,0.0,2.31,7.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃ 60分 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
270,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB228-87,66416642,12.0,25.0,0.0,2.59,8.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃ 3h 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
271,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB4338-84,66416642,5.0,550.0,0.0,4.5,9.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:610℃ 2h 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京机电所,马氏体,250
272,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB4338-84,66416642,5.0,600.0,0.0,7.0,10.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:610℃ 2h 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京机电所,马氏体,250
273,5Cr4W5Mo2V,北京机电所,光滑,Φ10,纵向,GB4338-84,66416642,5.0,650.0,0.0,5.0,11.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.03,1.7,0.0,3.92,0.03,0.03,0.39,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:610℃ 2h 空冷;淬火:1140℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京机电所,马氏体,250
274,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896001,1.0,25.0,4.0,4.18,1.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.024,0.85,1.84,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:350℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
275,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896001,2.0,25.0,6.0,5.22,2.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.024,0.85,1.84,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
276,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896001,3.0,25.0,6.0,7.0,3.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.024,0.85,1.84,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:450℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
277,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896001,4.0,25.0,5.0,8.57,4.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.024,0.85,1.84,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
278,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896001,5.0,25.0,6.0,10.09,5.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.024,0.85,1.84,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
279,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896003,1.0,25.0,4.0,4.3,6.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013,0.81,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:350℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
280,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896003,2.0,25.0,6.0,5.6,7.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013,0.81,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
281,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896003,3.0,25.0,6.0,6.52,8.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013,0.81,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:450℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
282,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896003,4.0,25.0,4.0,9.12,9.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013,0.81,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
283,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896003,5.0,25.0,6.0,10.16,10.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013,0.81,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
284,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896004,1.0,25.0,4.0,4.3,11.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.74,1.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:350℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
285,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896004,2.0,25.0,5.0,4.43,12.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.74,1.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
286,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896004,3.0,25.0,6.0,7.27,13.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.74,1.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:450℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
287,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896004,4.0,25.0,5.0,8.15,14.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.74,1.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
288,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896004,5.0,25.0,6.0,10.13,15.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.74,1.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
289,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896005,2.0,25.0,5.0,4.92,17.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018,0.81,1.68,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
290,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896005,3.0,25.0,6.0,7.15,18.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018,0.81,1.68,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:450℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
291,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896005,4.0,25.0,6.0,8.49,19.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018,0.81,1.68,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
292,60Si2Mn,长春汽车所,光滑,Φ10,纵向,GB228-76,896005,5.0,25.0,6.0,9.97,20.0,长春汽车所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018,0.81,1.68,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃ 空冷;淬火:880℃ 油冷;正火:NaN;退火:NaN,NaN,6,7,NaN,NaN,长春汽车所,回火屈氏体,0
293,HFe59-1-1,_,光滑,_,纵向,,122294,1.0,25.0,0.0,24.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,36.277,0.01,0.7,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:600~650℃,NaN,0,0,NaN,NaN,NaN,(α+β) 相,0
294,HFe59-1-1,_,光滑,_,纵向,,122294,1.0,25.0,0.0,33.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,36.277,0.01,0.7,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:600~650℃,NaN,0,0,NaN,NaN,NaN,(α+β) 相,0
