,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率5,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
1084,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9552,8.0,25.0,2.0,16.25,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.23,1.11,2.13,11.04,0.004,0.018,0.42,0.42,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 10h 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1085,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9552,8.0,25.0,2.0,16.5,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.23,1.11,2.13,11.04,0.004,0.018,0.42,0.42,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 10h 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1086,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9554,5.0,25.0,3.0,16.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.3,1.27,1.98,11.66,0.01,0.027,0.64,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1087,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9554,5.0,25.0,3.0,15.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.3,1.27,1.98,11.66,0.01,0.027,0.64,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1088,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9554,6.0,25.0,3.0,16.5,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.3,1.27,1.98,11.66,0.01,0.027,0.64,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 3h +680℃* 3h 二次;淬火:1050℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1089,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9554,6.0,25.0,3.0,16.5,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.3,1.27,1.98,11.66,0.01,0.027,0.64,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃* 3h +680℃* 3h 二次;淬火:1050℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1090,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9555,9.0,25.0,9.0,15.6,15.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.29,1.14,2.44,12.2,0.004,0.01,0.58,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:锻造后, 690℃* 8h 二次 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1091,2Cr12Ni2W1Mo1V,_,光滑,_,横向,,9555,9.0,25.0,9.0,15.3,16.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.29,1.14,2.44,12.2,0.004,0.01,0.58,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:锻造后, 690℃* 8h 二次 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1092,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9555,9.0,25.0,18.0,15.9,17.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.29,1.14,2.44,12.2,0.004,0.01,0.58,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:锻造后, 690℃* 8h 二次 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1093,2Cr12Ni2W1Mo1V,_,光滑,_,横向,,9555,9.0,25.0,7.0,15.1,18.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.29,1.14,2.44,12.2,0.004,0.01,0.58,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:锻造后, 690℃* 8h 二次 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1094,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,10.0,25.0,1.0,14.5,19.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:回火;热处理1:余热淬火, 670℃* 5h+670℃* 4h 二次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1095,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,10.0,25.0,2.0,15.0,20.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:回火;热处理1:余热淬火, 670℃* 5h+670℃* 4h 二次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1096,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,11.0,25.0,1.0,14.5,21.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃* 5h+670℃* 4h 二次;淬火:1030℃ 二次;正火:NaN;退火:NaN,,,,,,,,
1097,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,11.0,25.0,2.0,16.25,22.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃* 5h+670℃* 4h 二次;淬火:1030℃ 二次;正火:NaN;退火:NaN,,,,,,,,
1098,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,10.0,25.0,1.0,15.0,23.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:回火;热处理1:余热淬火, 670℃* 5h+670℃* 4h 二次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1099,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,10.0,25.0,2.0,14.0,24.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:回火;热处理1:余热淬火, 670℃* 5h+670℃* 4h 二次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1100,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,11.0,25.0,1.0,17.0,25.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃* 5h+670℃* 4h 二次;淬火:1030℃ 二次;正火:NaN;退火:NaN,,,,,,,,
1101,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,11.0,25.0,2.0,15.0,26.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃* 5h+670℃* 4h 二次;淬火:1030℃ 二次;正火:NaN;退火:NaN,,,,,,,,
1102,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,12.0,25.0,2.0,13.25,27.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:680℃* 5h + 680℃* 4h 二次 回火;热处理1:锻造后空冷 至 800℃, 保持 5分;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1103,2Cr12Ni2W1Mo1V,_,光滑,_,_,,9551,10.0,25.0,2.0,16.25,28.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:回火;热处理1:余热淬火, 670℃* 5h+670℃* 4h 二次;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1104,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9551,13.0,25.0,6.0,15.25,29.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:* 10h  回火;热处理1:余热淬火 , 670℃* 10h + 670℃* 8.5h + 690℃;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1105,2Cr12Ni2W1Mo1V,_,光滑,_,纵向,,9551,14.0,25.0,5.0,15.5,30.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.3,0.26,1.1,2.11,11.7,0.004,0.018,0.44,0.42,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃ *6h+670℃* 6h+690℃* 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1106,2Cr13,上海材料研究所,光滑,Φ10,纵向,GB228-76,213001,1.0,25.0,5.0,21.7,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,13.28,0.008,0.025,0.36,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,"回火索氏体,少量带状结构",0
1107,2Cr13,上海材料研究所,光滑,Φ10,纵向,GB228-76,213004,1.0,25.0,5.0,22.7,2.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0.004,0.026,0.28,0.43,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,,,,,,,,
1108,2Cr13,上海材料研究所,光滑,Φ5,纵向,GB4338-84,213001,1.0,25.0,3.0,22.6,3.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,13.28,0.008,0.025,0.36,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,"回火索氏体,少量带状结构",0
1109,2Cr13,上海材料研究所,光滑,Φ5,纵向,GB4338-84,213001,1.0,250.0,3.0,17.8,4.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,13.28,0.008,0.025,0.36,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,"回火索氏体,少量带状结构",0
1110,2Cr13,上海材料研究所,光滑,Φ5,纵向,GB4338-84,213001,1.0,350.0,3.0,17.2,5.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,13.28,0.008,0.025,0.36,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,"回火索氏体,少量带状结构",0
1111,2Cr13,上海材料研究所,光滑,Φ5,纵向,GB4338-84,213001,1.0,450.0,3.0,16.2,6.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,13.28,0.008,0.025,0.36,0.45,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 3h 空冷;淬火:1000℃ 30' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,"回火索氏体,少量带状结构",0
1112,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,700.0,2.0,22.5,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1113,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,800.0,1.0,40.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1114,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,5.0,900.0,3.0,28.1,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸造  (固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1115,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,900.0,1.0,64.5,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1116,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,950.0,1.0,36.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1117,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,5.0,1000.0,2.0,43.0,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸造  (固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1118,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,1000.0,1.0,67.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1119,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,5.0,1100.0,2.0,42.5,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸造  (固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1120,2Cr20Mn9Ni2Si2N,_,光滑,_,纵向,,070895,4.0,1100.0,1.0,77.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:轧态(固溶);渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
1121,2Cr20Mn9Ni2Si2N,_,光滑,_,_,,070895,1.0,25.0,2.0,9.5,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1100℃  (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
1122,2Cr20Mn9Ni2Si2N,_,光滑,_,_,,070895,1.0,25.0,2.0,17.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1100℃  (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
1123,2Cr20Mn9Ni2Si2N,_,光滑,_,_,,070895,1.0,25.0,2.0,14.3,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.95,0.029,0.037,10.66,2.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1100℃  (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
